artist_id,credits,vocals,site,arranged_by_cnt,lyrics_by_cnt,music_by_cnt
https://www.discogs.com/artist/1504047-Siniša-Vuco,84,7,https://www.facebook.com/sinisa.vuco.hr ; http://shop.crorec.hr/crorec.hr/izvodjac.php?OBJECT_ID=101118 ; https://bs.wikipedia.org/wiki/Sini%C5%A1a_Vuco ; http://www.folk-club.bloger.index.hr/post/sinisa-vuco--biografija/453761.aspx,0,2,2
https://www.discogs.com/artist/855608-Radoman-Kanjevac,36,0,--,0,2,0
https://www.discogs.com/artist/1013087-Miloš-Bojanić,62,10,http://www.milosbojanic.net/,0,2,2
https://www.discogs.com/artist/1026199-Antonija-Šola,53,4,http://www.antonijasola.com/ ; https://www.facebook.com/sola.antonija/ ; https://www.youtube.com/user/MsAsola/ ; https://www.instagram.com/antonija_sola/ ; https://twitter.com/AntonijaSola,0,2,0
https://www.discogs.com/artist/929277-Predrag-Milosavljević,51,13,--,0,2,0
https://www.discogs.com/artist/920732-Jovan-Jovanović-Zmaj,109,0,--,0,2,0
https://www.discogs.com/artist/107845-Kanda-Kodža-I-Nebojša,28,0,http://www.37.co.yu/kkn/ ; http://myspace.com/kandakodzainebojsa,0,2,2
https://www.discogs.com/artist/1811116-Bojan-Tomović,7,0,https://www.facebook.com/pages/Bojan-Tomovic-Fan-Team/276632209044181,0,2,2
https://www.discogs.com/artist/1984821-Valentina-Velkov,4,0,--,0,2,0
https://www.discogs.com/artist/930224-Milan-Bojanić,71,2,--,0,2,2
https://www.discogs.com/artist/2465846-Duda-Bacino,1,0,--,0,2,0
https://www.discogs.com/artist/1106070-Dragan-Ristić,28,7,--,2,2,1
https://www.discogs.com/artist/480730-Škabo,34,5,http://myspace.com/skabomaestro,3,2,2
https://www.discogs.com/artist/1736285-Victor-36,9,0,--,0,2,0
https://www.discogs.com/artist/1840787-Petar-Maksimović-2,5,2,--,0,2,2
https://www.discogs.com/artist/709483-Atheist-Rap,10,0,http://www.atheistrap.net/ ; http://myspace.com/atheistrapns,0,2,2
https://www.discogs.com/artist/3874592-Anja-28,1,0,--,0,2,0
https://www.discogs.com/artist/769420-Nemanja-Savić,6,2,--,1,2,2
https://www.discogs.com/artist/1523657-Oktobar-1864,11,0,http://myspace.com/oktobar1864,3,2,2
https://www.discogs.com/artist/1996739-Esso-Beštija,28,3,--,0,2,0
https://www.discogs.com/artist/151641-Traditional,60413,5,--,0,2,2
https://www.discogs.com/artist/781390-Strahinja-Knežević,55,0,--,0,2,0
https://www.discogs.com/artist/1814445-Goran-Gluhaković,24,3,--,2,2,2
https://www.discogs.com/artist/2984832-Marina-Dalipović,6,0,--,0,2,0
https://www.discogs.com/artist/2545145-Milan-Burda,7,0,http://djuraimornari.com/bend.html,0,2,0
https://www.discogs.com/artist/2722138-Vasa-Radovanović,6,1,--,0,2,2
https://www.discogs.com/artist/474033-Dejan-Cukić,102,38,--,2,2,2
https://www.discogs.com/artist/846870-Jelena-Galonić,131,60,--,0,2,0
https://www.discogs.com/artist/3378346-Milan-Miletić-2,25,0,--,0,2,0
https://www.discogs.com/artist/960821-Dragiša-Baša,122,7,--,0,2,2
https://www.discogs.com/artist/97875-Elena-Lange,46,11,--,0,2,1
https://www.discogs.com/artist/1102955-TetraPank,6,0,http://www.tetrapunk.dzaba.com/ ; http://myspace.com/tetrapank,3,2,1
https://www.discogs.com/artist/1130684-Dejan-Simić,10,0,--,0,2,0
https://www.discogs.com/artist/1130681-Vlado-Kečina,13,0,--,0,2,0
https://www.discogs.com/artist/931184-Miša-Mijatović,489,0,--,7,2,5
https://www.discogs.com/artist/1108135-Neša-Filipović,46,7,--,2,2,2
https://www.discogs.com/artist/873326-Miroslav-Antić,43,0,--,0,2,0
https://www.discogs.com/artist/1449581-Katarina-Jovanić,29,0,--,0,2,0
https://www.discogs.com/artist/981380-Nada-Zej,22,0,--,0,2,0
https://www.discogs.com/artist/568262-Sanja-Ilić,336,5,http://www.sanjailic.yuonline.net/,2,2,2
https://www.discogs.com/artist/761654-Krsto-Juras,182,0,--,0,2,0
