artist_id,site
https://www.discogs.com/artist/1136298-Nebojša-Babić,http://www.facebook.com/pages/Nebojsa-Babic/197979686908778 ; http://www.babic.cc/
https://www.discogs.com/artist/1400871-Aco-Pejović,http://www.acopejovic.com/ ; http://www.facebook.com/AcoPejovicFanPage ; http://www.youtube.com/user/PejovicAcoVIPPER ; http://en.wikipedia.org/wiki/Aco_Pejovi%C4%87
https://www.discogs.com/artist/717716-Hari-Mata-Hari,http://en.wikipedia.org/wiki/Hari_Mata_Hari
https://www.discogs.com/artist/567488-John-Bull,http://en.wikipedia.org/wiki/John_Bull_%28composer%29
https://www.discogs.com/artist/765352-William-Byrd,http://en.wikipedia.org/wiki/William_Byrd
https://www.discogs.com/artist/452569-RBD,http://www.grupo-rbd.com
https://www.discogs.com/artist/962566-Perica-Kaluđerović,http://peruzza.wix.com/peruzza
https://www.discogs.com/artist/1753060-Nick-Bennett-3,http://uk.linkedin.com/in/revolutionmastering ; http://www.revolutionmastering.com/
https://www.discogs.com/artist/120232-Janis-Joplin,http://www.janisjoplin.com ; http://en.wikipedia.org/wiki/Janis_Joplin ; https://www.bookogs.com/credit/28641-janis-joplin
https://www.discogs.com/artist/1593560-Nenad-Knežević-Knez,http://www.facebook.com/people/Knez-Nenad-Knezevic/1513368206 ; http://www.knez.me/
https://www.discogs.com/artist/278676-Divas-2,http://www.skopactel.com/divas/
https://www.discogs.com/artist/3570623-Pollution-5,https://www.facebook.com/PollutionThrashMetal ; http://www.ebmrecords.com/mainsite/pollutioninfo.htm ; https://myspace.com/pollution1 ; https://www.metal-archives.com/bands/Pollution/3540269114
https://www.discogs.com/artist/2975145-Deadly-Mosh,https://www.facebook.com/pages/Deadly-Mosh/148556775195928 ; http://www.reverbnation.com/deadlymoshkg?page_view_source=facebook_app ; http://www.metal-archives.com/bands/Deadly_Mosh/3540269526 ; https://myspace.com/deadlymosh
https://www.discogs.com/artist/846484-Divlje-Jagode,http://divlje-jagode.com/ ; http://en.wikipedia.org/wiki/Divlje_jagode ; https://www.facebook.com/divljejagodeofficialpage/ ; https://hr.wikipedia.org/wiki/Divlje_jagode
https://www.discogs.com/artist/1802489-OK-Band-2,http://ok-band.com/
https://www.discogs.com/artist/253234-The-Pogues,http://www.pogues.com ; https://en.wikipedia.org/wiki/The_Pogues ; https://www.bookogs.com/credit/261714-the-pogues
https://www.discogs.com/artist/257024-Shane-MacGowan,http://www.shanemacgowan.com ; http://en.wikipedia.org/wiki/Shane_MacGowan ; http://www.ztt.com/artists/shane_macgowan.html ; http://www.perfectsongs.com/artists_writers/shane_macgowan.html ; https://www.bookogs.com/credit/279872-shane-macgowan ; https://www.facebook.com/Shane-MacGowans-Solo-Projects-121941191165022/
https://www.discogs.com/artist/977891-Goca-Tržan,http://www.goca-trzan.net/ ; http://myspace.com/gordanatrzan
https://www.discogs.com/artist/471034-Riblja-Čorba,http://www.riblja-corba.com/
https://www.discogs.com/artist/637974-Zlatan-Stipišić-Gibonni,https://www.facebook.com/GIBONNI-Official-FanClub-131462252329/ ; https://www.youtube.com/channel/UC8JCqsuCbskA58RljCEP2hA ; http://www.deezer.com/artist/16142 ; http://www.hds.hr/clan/stipisic-gibonni-zlatan/
https://www.discogs.com/artist/642002-Sanja-Ilić-Balkanika,http://www.sanja-balkanika.com/ ; http://www.sanjailic.yuonline.net/ ; http://myspace.com/sanjabalkanika
https://www.discogs.com/artist/1389646-Goran-Sandev,https://www.facebook.com/goran.sandev.96 ; https://rs.linkedin.com/in/goran-sandev-0543812b
https://www.discogs.com/artist/876870-Muharem-Serbezovski,https://en.wikipedia.org/wiki/Muharem_Serbezovski
https://www.discogs.com/artist/830429-Marija-Šerifović,http://www.marija-music.com/ ; http://www.facebook.com/officialmarija ; http://twitter.com/futomaki/ ; http://www.youtube.com/user/OfficialMarija
https://www.discogs.com/artist/944107-Halid-Bešlić,https://www.facebook.com/halidbeslicmusic/ ; http://www.youtube.com/user/HalidBeslicVIPPER ; https://bs.wikipedia.org/wiki/Halid_Be%C5%A1li%C4%87
https://www.discogs.com/artist/1147616-Željko-Samardžić,http://www.zeljkosamardzic.com/ ; http://www.facebook.com/zeljkosamardzicofficial ; http://www.youtube.com/zsofficial
https://www.discogs.com/artist/2373495-Svetlana-Vuković-2,https://www.facebook.com/lidiamusic/timeline?ref=page_internal ; http://www.last.fm/music/Svetlana+Vukovi%C4%87
https://www.discogs.com/artist/709476-Dragutin-Jakovljević,http://www.facebook.com/dragutin.guta.jakovljevic ; http://www.youtube.com/dragutinjakovljevic
https://www.discogs.com/artist/612348-Codex-9,http://www.codexdnb.com
https://www.discogs.com/artist/272899-Tom-Coyne,http://sterling-sound.com/engineers/tom-coyne/ ; https://en.wikipedia.org/wiki/Tom_Coyne_(music_engineer)
https://www.discogs.com/artist/1100997-Dragan-Kozarčić,http://myspace.com/dragankozarcic
https://www.discogs.com/artist/958485-Dino-Merlin,http://www.dinomerlin.com/ ; https://www.facebook.com/dinomerlinofficial ; https://twitter.com/dino_merlin ; http://instagram.com/dinomerlinofficial ; https://www.youtube.com/user/DinoMerlinOfficial ; https://plus.google.com/+DinoMerlinOfficial/
https://www.discogs.com/artist/2113484-Communis,http://www.communis.ba/
https://www.discogs.com/artist/185994-Janez-Križaj,http://www2.arnes.si/~jkriza/home.html
https://www.discogs.com/artist/1509569-Zona-B,http://www.zona-b.com/ ; http://myspace.com/zonabmusic
https://www.discogs.com/artist/604459-Azra-3,http://www.azra.co.yu/ ; http://www.azraweb.com/
https://www.discogs.com/artist/1013079-Ana-Kokić,http://www.anakokic.com/ ; http://www.facebook.com/ana.kokic.official ; http://twitter.com/AnaKokicMusic ; http://www.youtube.com/user/AnaKokicVIPPER/
