,songs_id,song_name,counts,album_id,album_name,format,country,year,genre,style
104,e8225070-ee0e-495b-af18-f2c2a3f8f264,I I I I I'm,2,https://www.discogs.com/Xiqhhyiecryn-Memory-Lover/master/797531,Memory Lover,--,--,2009,Electronic,Abstract;IDM
105,e8225070-ee0e-495b-af18-f2c2a3f8f264,I I I I I'm,2,https://www.discogs.com/Xiqhhyiecryn-Memory-Lover/release/2065418,Memory Lover,File;MP3,Serbia,2009,Electronic,Abstract;IDM
106,cb1c5849-fe4a-45cb-8713-c7970e7bbb9f,Krvava Meri,2,https://www.discogs.com/Azra-The-Ultimate-Collection/master/1334944,The Ultimate Collection,--,--,2009,Rock,New Wave
107,cb1c5849-fe4a-45cb-8713-c7970e7bbb9f,Krvava Meri,2,https://www.discogs.com/Azra-The-Ultimate-Collection/release/1998610,The Ultimate Collection,CD2×;Album;Compilation,Serbia,2009,Rock,New Wave
108,99f16d22-7d4f-4f13-a864-26910cf89024,Potraži Me,2,https://www.discogs.com/%C5%A0erif-Konjevi%C4%87-Znakovi/release/5303247,Znakovi,CD;Album,Serbia,2006,"Folk, World, & Country",Folk
109,99f16d22-7d4f-4f13-a864-26910cf89024,Potraži Me,2,https://www.discogs.com/%C5%A0erif-Konjevi%C4%87-Znakovi/master/1115998,Znakovi,--,--,2006,"Folk, World, & Country",Folk
110,1adaa91a-9cbe-49eb-ba09-95fef804218f,Mathematics On Ketamine,2,https://www.discogs.com/Various-Fusion-Mutation/master/1408448,Fusion Mutation,--,--,2008,Electronic,Leftfield;Electro;Abstract;Glitch;IDM;Ambient;Acid;Experimental
111,1adaa91a-9cbe-49eb-ba09-95fef804218f,Mathematics On Ketamine,2,https://www.discogs.com/Various-Fusion-Mutation/release/1566888,Fusion Mutation,CDr;Promo;LimitedEdition;Compilation,Serbia,2008,Electronic,Leftfield;Electro;Abstract;Glitch;IDM;Ambient;Acid;Experimental
112,59047114-09eb-4ac0-80a5-490c7e20a5fa,Ni Kiva Ni Duzna,2,https://www.discogs.com/Stoja-The-Best-Of-Stoja/release/7816594,The Best Of Stoja,CD;Compilation,Serbia,2007,"Folk, World, & Country",Folk
113,59047114-09eb-4ac0-80a5-490c7e20a5fa,Ni Kiva Ni Duzna,2,https://www.discogs.com/Stoja-The-Best-Of-Stoja/master/1031769,The Best Of Stoja,--,--,2007,"Folk, World, & Country",Folk
114,59042435-b583-4454-a879-1ade56c9d787,Od Sebe Ne Odustajem,2,https://www.discogs.com/Kaliopi-%C5%BDelim-Ti-Re%C4%87i/master/1183675,Želim Ti Reći,--,--,2008,Pop,Europop
115,59042435-b583-4454-a879-1ade56c9d787,Od Sebe Ne Odustajem,2,https://www.discogs.com/Kaliopi-%C5%BDelim-Ti-Re%C4%87i/release/10326322,Želim Ti Reći,CD;Album,Serbia,2008,Pop,Europop
116,99ec5560-7fb0-4e4d-8d0e-82b777261b56,Main Menu,2,https://www.discogs.com/Aleksandar-Randjelovi%C4%87-Genesis-Rising/release/2281844,Genesis Rising,CD;Album;Enhanced,Serbia,2007,Electronic;Rock;Stage & Screen,Ambient;Downtempo;Score;Symphonic Rock
117,99ec5560-7fb0-4e4d-8d0e-82b777261b56,Main Menu,2,https://www.discogs.com/Aleksandar-Randjelovi%C4%87-Genesis-Rising/master/421778,Genesis Rising,--,--,2007,Electronic;Rock;Stage & Screen,Ambient;Downtempo;Score;Symphonic Rock
118,7244fac4-2c7f-49af-85f7-fe243ef1b6b2,No Friend,2,https://www.discogs.com/Mrt-Friends/release/2162434,Friends,File13×;MP3;Album,Serbia,2009,Electronic,Abstract;Industrial;Experimental;Ambient
119,7244fac4-2c7f-49af-85f7-fe243ef1b6b2,No Friend,2,https://www.discogs.com/Mrt-Friends/master/236486,Friends,--,--,2009,Electronic,Abstract;Industrial;Experimental;Ambient
120,1aec21c4-d39e-4e31-8bf8-41f4da8d6700,Bankrot Mama,2,https://www.discogs.com/Azra-The-Ultimate-Collection/master/1334944,The Ultimate Collection,--,--,2009,Rock,New Wave
121,1aec21c4-d39e-4e31-8bf8-41f4da8d6700,Bankrot Mama,2,https://www.discogs.com/Azra-The-Ultimate-Collection/release/1998610,The Ultimate Collection,CD2×;Album;Compilation,Serbia,2009,Rock,New Wave
122,3ac24786-a8da-429b-86f2-f0dec3b60f9b,Pisaću Joj Pisma Duga,2,https://www.discogs.com/Zdravko-%C4%8Coli%C4%87-39-Hitova/release/4161614,39 Hitova,CD2×;Compilation,Serbia,2008,"Rock;Pop;Folk, World, & Country",
123,3ac24786-a8da-429b-86f2-f0dec3b60f9b,Pisaću Joj Pisma Duga,2,https://www.discogs.com/Zdravko-%C4%8Coli%C4%87-39-Hitova/master/1263658,39 Hitova,--,--,2008,"Rock;Pop;Folk, World, & Country",
124,3ace1d29-bb77-480f-a4f7-0003a953ad00,Dođi I Uzmi Me,2,https://www.discogs.com/Seka-Aleksi%C4%87-Do%C4%91i-I-Uzmi-Me/release/1126517,Dođi I Uzmi Me,CD;Album;Enhanced,Serbia,2005,"Electronic;Pop;Folk, World, & Country",Ballad;Europop;Euro House;Folk
125,3ace1d29-bb77-480f-a4f7-0003a953ad00,Dođi I Uzmi Me,2,https://www.discogs.com/Seka-Aleksi%C4%87-Do%C4%91i-I-Uzmi-Me/master/1164020,Dođi I Uzmi Me,--,--,2005,"Electronic;Pop;Folk, World, & Country",Ballad;Europop;Euro House;Folk
126,99dc6310-7673-4408-a25e-fb21e87a97a3,Иши Је Жив,2,https://www.discogs.com/%D0%95%D0%BC%D0%B0%D0%BD%D1%83%D0%B8%D0%BB-%D0%9F%D1%82%D0%B8%D1%86%D0%B0-%D0%9A%D0%BE%D1%98%D0%B0-%D0%A7%D0%B8%D0%BD%D0%B8-%D0%88%D0%B0%D1%82%D0%BE/release/11644049,Птица Која Чини Јато,CD;Album,Serbia,2006,Rock,Post-Punk;Goth Rock;Art Rock
127,99dc6310-7673-4408-a25e-fb21e87a97a3,Иши Је Жив,2,https://www.discogs.com/%D0%95%D0%BC%D0%B0%D0%BD%D1%83%D0%B8%D0%BB-%D0%9F%D1%82%D0%B8%D1%86%D0%B0-%D0%9A%D0%BE%D1%98%D0%B0-%D0%A7%D0%B8%D0%BD%D0%B8-%D0%88%D0%B0%D1%82%D0%BE/master/1336484,Птица Која Чини Јато,--,--,2006,Rock,Post-Punk;Goth Rock;Art Rock
128,7253ac4e-eef7-4c55-bf06-8a95e0bf1967,U Tvojim Očima,2,https://www.discogs.com/Various-Hitovi-Devedesetih-Dance-Mix-/master/1278987,Hitovi Devedesetih - Dance Mix,--,--,2008,Electronic;Pop,Euro House;Europop
129,7253ac4e-eef7-4c55-bf06-8a95e0bf1967,U Tvojim Očima,2,https://www.discogs.com/Various-Hitovi-Devedesetih-Dance-Mix-/release/10781744,Hitovi Devedesetih - Dance Mix,CD2×;Compilation;Mixed,Serbia,2008,Electronic;Pop,Euro House;Europop
130,e80cec21-132e-4368-a313-ca980ae736c9,Jednom Smo Se Svađali,2,https://www.discogs.com/Indexi-Na%C5%A1e-Doba/release/5129197,Naše Doba,CD;Compilation,Serbia,2007,Rock;Pop,Prog Rock;Pop Rock
131,e80cec21-132e-4368-a313-ca980ae736c9,Jednom Smo Se Svađali,2,https://www.discogs.com/Indexi-Na%C5%A1e-Doba/master/726353,Naše Doba,--,--,2007,Rock;Pop,Prog Rock;Pop Rock
132,99e2aa9c-f824-4075-b4cf-6a2a3022533c,Girl On A Bicycle,2,https://www.discogs.com/Various-Muzika-Za-Putovanja/release/5733169,Muzika Za Putovanja,CD5×;Compilation,Serbia,2008,Jazz;Latin;Funk / Soul;Pop;Classical;Stage & Screen,Instrumental;Score;Smooth Jazz;Vocal;Soundtrack;Modern;Soul;Latin Jazz;Ballad;Chanson;Schlager;Neo-Classical;Funk;Cool Jazz;Easy Listening
133,99e2aa9c-f824-4075-b4cf-6a2a3022533c,Girl On A Bicycle,2,https://www.discogs.com/Various-Muzika-Za-Putovanja/master/1222786,Muzika Za Putovanja,--,--,2008,Jazz;Latin;Funk / Soul;Pop;Classical;Stage & Screen,Instrumental;Score;Smooth Jazz;Vocal;Soundtrack;Modern;Soul;Latin Jazz;Ballad;Chanson;Schlager;Neo-Classical;Funk;Cool Jazz;Easy Listening
134,72561ec4-905c-46b6-b588-7f1fd0a182b2,Release Me,2,https://www.discogs.com/Various-Muzika-Za-Putovanja/release/5733169,Muzika Za Putovanja,CD5×;Compilation,Serbia,2008,Jazz;Latin;Funk / Soul;Pop;Classical;Stage & Screen,Instrumental;Score;Smooth Jazz;Vocal;Soundtrack;Modern;Soul;Latin Jazz;Ballad;Chanson;Schlager;Neo-Classical;Funk;Cool Jazz;Easy Listening
135,72561ec4-905c-46b6-b588-7f1fd0a182b2,Release Me,2,https://www.discogs.com/Various-Muzika-Za-Putovanja/master/1222786,Muzika Za Putovanja,--,--,2008,Jazz;Latin;Funk / Soul;Pop;Classical;Stage & Screen,Instrumental;Score;Smooth Jazz;Vocal;Soundtrack;Modern;Soul;Latin Jazz;Ballad;Chanson;Schlager;Neo-Classical;Funk;Cool Jazz;Easy Listening
136,1ac3ddf0-28a8-4b77-8afd-fbf0ce74071f,Нема Ништа Без Србије,2,https://www.discogs.com/%D0%9C%D0%B8%D0%BB%D0%BE%D0%BC%D0%B8%D1%80-%D0%9C%D0%B8%D1%99%D0%B0%D0%BD%D0%B8%D1%9B-%D0%9C%D0%B8%D1%99%D0%B0%D0%BD-%D0%94%D0%B0-%D0%A1%D0%B5-%D0%9D%D0%B5-%D0%97%D0%B0%D0%B1%D0%BE%D1%80%D0%B0%D0%B2%D0%B8/master/1300396,Да Се Не Заборави,--,--,2008,"Folk, World, & Country",Folk
137,1ac3ddf0-28a8-4b77-8afd-fbf0ce74071f,Нема Ништа Без Србије,2,https://www.discogs.com/%D0%9C%D0%B8%D0%BB%D0%BE%D0%BC%D0%B8%D1%80-%D0%9C%D0%B8%D1%99%D0%B0%D0%BD%D0%B8%D1%9B-%D0%9C%D0%B8%D1%99%D0%B0%D0%BD-%D0%94%D0%B0-%D0%A1%D0%B5-%D0%9D%D0%B5-%D0%97%D0%B0%D0%B1%D0%BE%D1%80%D0%B0%D0%B2%D0%B8/release/5868479,Да Се Не Заборави,CD;Album,Serbia,2008,"Folk, World, & Country",Folk
138,99dcedb6-2d1e-43dd-a1cc-6d9eeae36a78,Небо,2,https://www.discogs.com/%D0%90%D1%81%D0%B8%D0%BC-%D0%A1%D0%B0%D1%80%D0%B2%D0%B0%D0%BD-%D0%90%D1%98%D0%B4%D0%B5-%D0%88%D0%B0%D0%BD%D0%BE-%D0%9A%D1%83%D1%9B%D1%83-%D0%94%D0%B0-%D0%9D%D0%B5-%D0%94%D0%B0%D0%BC%D0%BE/release/1524500,Ајде Јано Кућу Да Не Дамо,CD;Album,Serbia,2007,"Rock;Folk, World, & Country",Acoustic;Folk;Ethereal
139,99dcedb6-2d1e-43dd-a1cc-6d9eeae36a78,Небо,2,https://www.discogs.com/%D0%90%D1%81%D0%B8%D0%BC-%D0%A1%D0%B0%D1%80%D0%B2%D0%B0%D0%BD-%D0%90%D1%98%D0%B4%D0%B5-%D0%88%D0%B0%D0%BD%D0%BE-%D0%9A%D1%83%D1%9B%D1%83-%D0%94%D0%B0-%D0%9D%D0%B5-%D0%94%D0%B0%D0%BC%D0%BE/master/223836,Ајде Јано Кућу Да Не Дамо,--,--,2007,"Rock;Folk, World, & Country",Acoustic;Folk;Ethereal
140,9a470316-a127-4022-8d04-2cd21d5f65c3,Ne Znam Ja Da Muški Poginem,2,https://www.discogs.com/Various-Grand-Super-Hitovi-N-22/master/871379,Grand Super Hitovi N° 22,--,--,2008,"Folk, World, & Country",Folk
141,9a470316-a127-4022-8d04-2cd21d5f65c3,Ne Znam Ja Da Muški Poginem,2,https://www.discogs.com/Various-Grand-Super-Hitovi-N-22/release/7346256,Grand Super Hitovi N° 22,CD;Compilation,Serbia,2008,"Folk, World, & Country",Folk
142,9a4a77b6-531e-4c0e-8cbb-1011a828d1c5,Adrenalin,2,https://www.discogs.com/Slavica-%C4%86uktera%C5%A1-%C4%86iribu-%C4%86iriba/release/1913854,"Ćiribu, Ćiriba",CD;Album,Serbia,2006,"Pop;Folk, World, & Country",Folk
143,9a4a77b6-531e-4c0e-8cbb-1011a828d1c5,Adrenalin,2,https://www.discogs.com/Slavica-%C4%86uktera%C5%A1-%C4%86iribu-%C4%86iriba/master/256920,"Ćiribu, Ćiriba",--,--,2006,"Pop;Folk, World, & Country",Folk
144,7285f173-dfb3-4f56-b200-cae298c0b786,Nostalgična Pesma,2,https://www.discogs.com/Vox-Populi-Ne-Mo%C5%BEe%C5%A1-Svima-Udovoljiti/release/12700331,Ne Možeš Svima Udovoljiti,CD;Album;,Serbia,2002,Rock,Punk;Hardcore
145,7285f173-dfb3-4f56-b200-cae298c0b786,Nostalgična Pesma,2,https://www.discogs.com/Vox-Populi-Ne-Mo%C5%BEe%C5%A1-Svima-Udovoljiti/master/1442581,Ne Možeš Svima Udovoljiti,--,--,2002,Rock,Punk;Hardcore
146,1c23cd43-35d2-4128-8107-3584b3addaad,?? ??? ????,2,https://www.discogs.com/Rare-Joy2/release/1208484,Joy2,CD;Album,Serbia,2006,Rock,Nu Metal
147,1c23cd43-35d2-4128-8107-3584b3addaad,?? ??? ????,2,https://www.discogs.com/Rare-Joy2/master/493603,Joy2,--,--,2006,Rock,Nu Metal
148,714eb166-22ae-4662-80bf-071e673ce875,Mađarica,2,https://www.discogs.com/Zdravko-%C4%8Coli%C4%87-39-Hitova/release/4161614,39 Hitova,CD2×;Compilation,Serbia,2008,"Rock;Pop;Folk, World, & Country",
149,714eb166-22ae-4662-80bf-071e673ce875,Mađarica,2,https://www.discogs.com/Zdravko-%C4%8Coli%C4%87-39-Hitova/master/1263658,39 Hitova,--,--,2008,"Rock;Pop;Folk, World, & Country",
150,afeac456-5000-47c7-8366-212e807a62da,Zagrli Me I Oprosti Mi,2,https://www.discogs.com/Rada-Manojlovi%C4%87-Deset-Ispod-Nule/release/2147976,Deset Ispod Nule,CD;Album,Serbia,2009,"Folk, World, & Country",Folk
151,afeac456-5000-47c7-8366-212e807a62da,Zagrli Me I Oprosti Mi,2,https://www.discogs.com/Rada-Manojlovi%C4%87-Deset-Ispod-Nule/master/1016707,Deset Ispod Nule,--,--,2009,"Folk, World, & Country",Folk
152,cbccf340-0079-4a93-bc0d-932e23919507,Nisam Je Probudio,2,https://www.discogs.com/Plavi-Orkestar-The-Platinum-Collection/master/945143,The Platinum Collection,--,--,2007,Rock;Pop,Pop Rock
153,cbccf340-0079-4a93-bc0d-932e23919507,Nisam Je Probudio,2,https://www.discogs.com/Plavi-Orkestar-The-Platinum-Collection/release/7993068,The Platinum Collection,CD;Compilation,Serbia,2007,Rock;Pop,Pop Rock
154,e713095e-104e-4adb-9142-49dc45f9dd05,Idem Kući A Već Zora,2,https://www.discogs.com/Silvana-Armenuli%C4%87-Platinum-Collection/release/7592291,Platinum Collection,CD;Compilation,Serbia,2009,"Folk, World, & Country",Folk
155,e713095e-104e-4adb-9142-49dc45f9dd05,Idem Kući A Već Zora,2,https://www.discogs.com/Silvana-Armenuli%C4%87-Platinum-Collection/master/1151525,Platinum Collection,--,--,2009,"Folk, World, & Country",Folk
156,7151c3ce-3995-47c1-9a1f-adb4dc6348ef,Bivši Dragi,2,https://www.discogs.com/Aleksandra-Radovi%C4%87-%C5%BDar-Ptica/master/846877,Žar Ptica,--,--,2009,Pop,Vocal;Ballad
157,7151c3ce-3995-47c1-9a1f-adb4dc6348ef,Bivši Dragi,2,https://www.discogs.com/Aleksandra-Radovi%C4%87-%C5%BDar-Ptica/release/2577686,Žar Ptica,CD;Album;,Serbia,2009,Pop,Vocal;Ballad
158,e721629f-49d1-4dcb-b92a-3c3ee4f45369,Info,2,https://www.discogs.com/Disciplin-A-Kitschme-Kada-Ka%C5%BEe%C5%A1-Muzika-Na-%C5%A0ta-Ta%C4%8Dno-Misli%C5%A1-Reci-Mi/master/1189817,"Kada Kažeš Muzika, Na Šta Tačno Misliš, Reci Mi?",--,--,2007,Electronic;Rock,Alternative Rock;Lo-Fi;Noise;Drum n Bass
159,e721629f-49d1-4dcb-b92a-3c3ee4f45369,Info,2,https://www.discogs.com/Disciplin-A-Kitschme-Kada-Ka%C5%BEe%C5%A1-Muzika-Na-%C5%A0ta-Ta%C4%8Dno-Misli%C5%A1-Reci-Mi/release/1150899,"Kada Kažeš Muzika, Na Šta Tačno Misliš, Reci Mi?",CD;Album,Serbia,2007,Electronic;Rock,Alternative Rock;Lo-Fi;Noise;Drum n Bass
160,7158e117-102c-4a91-830b-bb548d5af890,Da Ima Nas,2,https://www.discogs.com/Neverne-Bebe-Iza-Oblaka-Neverne-Bebe-V/release/1933995,...Iza Oblaka (Neverne Bebe V),CD;Album,Serbia,2007,Rock;Pop,Pop Rock;Blues Rock;Vocal
161,7158e117-102c-4a91-830b-bb548d5af890,Da Ima Nas,2,https://www.discogs.com/Neverne-Bebe-Iza-Oblaka-Neverne-Bebe-V/master/493933,...Iza Oblaka (Neverne Bebe V),--,--,2007,Rock;Pop,Pop Rock;Blues Rock;Vocal
162,1c34fdee-27cc-470c-9567-ae91912c9487,Loše Vino,2,https://www.discogs.com/Bijelo-Dugme-The-Ultimate-Collection/release/6952430,The Ultimate Collection,CD2×;Compilation,Serbia,2009,Rock,Folk Rock;Classic Rock;New Wave;Blues Rock
163,1c34fdee-27cc-470c-9567-ae91912c9487,Loše Vino,2,https://www.discogs.com/Bijelo-Dugme-The-Ultimate-Collection/master/829581,The Ultimate Collection,--,--,2009,Rock,Folk Rock;Classic Rock;New Wave;Blues Rock
164,1c21b91f-a682-42e0-a42e-8c0098177628,Vintu Baće,2,https://www.discogs.com/Svetlana-Arsi%C4%87-Biseri-Homolja/master/1393294,Biseri Homolja,--,--,2005,"Folk, World, & Country",Folk
165,1c21b91f-a682-42e0-a42e-8c0098177628,Vintu Baće,2,https://www.discogs.com/Svetlana-Arsi%C4%87-Biseri-Homolja/release/6379855,Biseri Homolja,CD;Album,Serbia,2005,"Folk, World, & Country",Folk
166,9aa2477b-7cb3-4a42-a82c-0e0990e5a490,222-805,2,https://www.discogs.com/Bisera-Prozor/master/627544,Prozor,--,--,2007,Pop,Chanson;Ballad;Schlager
167,9aa2477b-7cb3-4a42-a82c-0e0990e5a490,222-805,2,https://www.discogs.com/Bisera-Prozor/release/2704099,Prozor,CD3×;Album;Compilation,Serbia,2007,Pop,Chanson;Ballad;Schlager
168,716191bc-4b59-4571-9abe-83ab872b67c5,Što Je To U Tebi,2,https://www.discogs.com/Divlje-Jagode-The-Ultimate-Collection/master/1299408,The Ultimate Collection,--,--,2009,Rock,Hard Rock
169,716191bc-4b59-4571-9abe-83ab872b67c5,Što Je To U Tebi,2,https://www.discogs.com/Divlje-Jagode-The-Ultimate-Collection/release/2655632,The Ultimate Collection,CD;Compilation,Serbia,2009,Rock,Hard Rock
170,3a197f6a-2a3b-40d5-8230-487eca63ec67,Tired Legs,2,https://www.discogs.com/Unison-The-Sum/master/1413309,The Sum,--,--,2006,Rock,Hardcore
171,3a197f6a-2a3b-40d5-8230-487eca63ec67,Tired Legs,2,https://www.discogs.com/Unison-The-Sum/release/2905664,The Sum,CDr;Mini-Album,Serbia,2006,Rock,Hardcore
172,71744177-7ba2-45e4-8b8a-6b68680741c4,Bubnjevi,2,https://www.discogs.com/Antifrizz-Stra%C5%A1no-Va%C5%BEno/release/6686391,Strašno Važno,CDr;Album,Serbia,2005,Rock,Punk
173,71744177-7ba2-45e4-8b8a-6b68680741c4,Bubnjevi,2,https://www.discogs.com/Antifrizz-Stra%C5%A1no-Va%C5%BEno/master/800873,Strašno Važno,--,--,2005,Rock,Punk
174,71751d0b-f3f8-4997-87df-ca35beaf7d74,Pazi Gde Spavaš,2,https://www.discogs.com/Regina-Vrijeme-Je/master/658028,Vrijeme Je,--,--,2009,Rock;Pop,Power Pop
175,71751d0b-f3f8-4997-87df-ca35beaf7d74,Pazi Gde Spavaš,2,https://www.discogs.com/Regina-Vrijeme-Je/release/5118070,Vrijeme Je,CD;Album,Serbia,2009,Rock;Pop,Power Pop
176,e70dbda7-7842-4d10-9cd8-2f839151fb2b,S Tobom Bar Znam Gde Je Dno,2,https://www.discogs.com/Ana-Bekuta-Ana-Bekuta/release/1767676,Ana Bekuta,CD;Album,Serbia,2006,"Folk, World, & Country",Folk
177,e70dbda7-7842-4d10-9cd8-2f839151fb2b,S Tobom Bar Znam Gde Je Dno,2,https://www.discogs.com/Ana-Bekuta-Ana-Bekuta/master/898448,Ana Bekuta,--,--,2006,"Folk, World, & Country",Folk
178,3a01fc29-43b0-4426-a754-db96e581b3e5,Vlasinski Zvuci,2,https://www.discogs.com/Boban-Markovi%C4%87-Orkestar-Millenium/release/7208987,Millenium,CD;Album,Serbia,2000,"Folk, World, & Country",Brass Band;Folk
179,3a01fc29-43b0-4426-a754-db96e581b3e5,Vlasinski Zvuci,2,https://www.discogs.com/Boban-Markovi%C4%87-Orkestar-Millenium/master/928418,Millenium,--,--,2000,"Folk, World, & Country",Brass Band;Folk
180,1bf4b554-1e46-4771-aeee-a9a32baabb79,Kao Moja Mati,2,https://www.discogs.com/Zdravko-%C4%8Coli%C4%87-Zavi%C4%8Daj/release/859366,Zavičaj,CD;Album,Serbia,2006,Pop,Vocal;Ballad
181,1bf4b554-1e46-4771-aeee-a9a32baabb79,Kao Moja Mati,2,https://www.discogs.com/Zdravko-%C4%8Coli%C4%87-Zavi%C4%8Daj/master/316920,Zavičaj,--,--,2006,Pop,Vocal;Ballad
182,59ab3203-78b7-4147-b28d-716c3e4ac4b6,Van Dometa,2,https://www.discogs.com/Tanja-Savi%C4%87-Sestre-Po-Suzama/release/3340935,Sestre Po Suzama,CD;Album,Serbia,2009,"Pop;Folk, World, & Country",Vocal
183,59ab3203-78b7-4147-b28d-716c3e4ac4b6,Van Dometa,2,https://www.discogs.com/Tanja-Savi%C4%87-Sestre-Po-Suzama/master/696600,Sestre Po Suzama,--,--,2009,"Pop;Folk, World, & Country",Vocal
184,39dc243b-7d98-4bcd-923d-235063d0df33,Nevidljiva,2,https://www.discogs.com/%C4%90ogani-The-Platinum-Collection/release/12941093,The Platinum Collection,CD2×;Compilation,Serbia,2008,"Electronic;Pop;Folk, World, & Country",Europop
185,39dc243b-7d98-4bcd-923d-235063d0df33,Nevidljiva,2,https://www.discogs.com/%C4%90ogani-The-Platinum-Collection/master/1469913,The Platinum Collection,--,--,2008,"Electronic;Pop;Folk, World, & Country",Europop
186,afdebef6-60f0-404b-8912-25c35aa63913,Nađi Mi Ti,2,https://www.discogs.com/Sa%C5%A1a-Mati%C4%87-Sa%C5%A1a-Mati%C4%87/release/4190172,Saša Matić,CD;Album,Serbia,2007,"Pop;Folk, World, & Country",Folk
187,afdebef6-60f0-404b-8912-25c35aa63913,Nađi Mi Ti,2,https://www.discogs.com/Sa%C5%A1a-Mati%C4%87-Sa%C5%A1a-Mati%C4%87/master/696604,Saša Matić,--,--,2007,"Pop;Folk, World, & Country",Folk
188,1c5dd7fc-dfc5-43dd-bf21-089de9722347,Snage Mi Ponestaje,2,https://www.discogs.com/Various-Hitovi-Devedesetih-Dance-Mix-/master/1278987,Hitovi Devedesetih - Dance Mix,--,--,2008,Electronic;Pop,Euro House;Europop
189,1c5dd7fc-dfc5-43dd-bf21-089de9722347,Snage Mi Ponestaje,2,https://www.discogs.com/Various-Hitovi-Devedesetih-Dance-Mix-/release/10781744,Hitovi Devedesetih - Dance Mix,CD2×;Compilation;Mixed,Serbia,2008,Electronic;Pop,Euro House;Europop
190,cbe3ea56-03d6-4c37-9414-3b62d5d83504,Nu Tar Vi Sverige Tillbaks,2,https://www.discogs.com/Titania-Slutstriden/master/610963,Slutstriden,--,--,2007,Rock,Hard Rock;Oi
191,cbe3ea56-03d6-4c37-9414-3b62d5d83504,Nu Tar Vi Sverige Tillbaks,2,https://www.discogs.com/Titania-Slutstriden/release/5027627,Slutstriden,CD;Album;UnofficialRelease,Serbia,2007,Rock,Hard Rock;Oi
192,59afaf2e-060f-431b-8360-bcaeb9d426db,Venzinatiko,2,https://www.discogs.com/Goran-Bregovi%C4%87-Alkohol-%C5%A0ljivovica-Champange/master/222536,Alkohol (Šljivovica & Champange),--,--,2008,"Jazz;Rock;Blues;Pop;Folk, World, & Country",Gypsy Jazz
193,59afaf2e-060f-431b-8360-bcaeb9d426db,Venzinatiko,2,https://www.discogs.com/Goran-Bregovi%C4%87-Alkohol-%C5%A0ljivovica-Champange/release/9869148,Alkohol (Šljivovica & Champange),CD;Album,Serbia,2008,"Jazz;Rock;Blues;Pop;Folk, World, & Country",Gypsy Jazz
194,71442ff2-e713-4ca0-8beb-2293441db952,Enclosed,2,https://www.discogs.com/Koneyn-Enclosed-EP/release/1682556,Enclosed EP,CDr;EP,Serbia,2008,Electronic,Abstract;IDM;Experimental
195,71442ff2-e713-4ca0-8beb-2293441db952,Enclosed,2,https://www.discogs.com/Koneyn-Enclosed-EP/master/194114,Enclosed EP,--,--,2008,Electronic,Abstract;IDM;Experimental
196,1c475ce8-218a-4cd6-8555-3c870b46b608,"Može Crni, Može Plavi",2,https://www.discogs.com/Various-Novi-Hitovi-Granda/master/1392378,Novi Hitovi Granda,--,--,2009,"Pop;Folk, World, & Country",Folk
197,1c475ce8-218a-4cd6-8555-3c870b46b608,"Može Crni, Može Plavi",2,https://www.discogs.com/Various-Novi-Hitovi-Granda/release/3987728,Novi Hitovi Granda,CD;Compilation,Serbia,2009,"Pop;Folk, World, & Country",Folk
198,9ab3c2f4-0282-49de-b17b-2a22179f3cd5,Zvoni Zvonce,2,https://www.discogs.com/Zvonko-Bogdan-Pesme-Koje-Ve%C4%8Dno-Ostaju/release/11490348,Pesme Koje Večno Ostaju,Cassette3×;Compilation,Serbia,2003,"Folk, World, & Country",Folk
199,9ab3c2f4-0282-49de-b17b-2a22179f3cd5,Zvoni Zvonce,2,https://www.discogs.com/Zvonko-Bogdan-Pesme-Koje-Ve%C4%8Dno-Ostaju/master/1306910,Pesme Koje Večno Ostaju,--,--,2003,"Folk, World, & Country",Folk
